"part_ID","sugar_craving","fat_craving","unhealthy_craving","trial_id","Left_Picture","Right_Picture","accuracy","response_time","Congruence","DT_Healthy","DT_Salty","DT_Sugary","DT_Total","Rel_DT_Salty","Rel_DT_Sugary","Rel_DT_Unhealthy","first_fix_Salty","first_fix_Sugary","first_fix_Unhealthy","FixCount_Healthy","FixCount_Salty","FixCount_Sugary","FixCount_Total","Rel_FixCount_Salty","Rel_FixCount_Sugary","Rel_FixCount_Unhealthy"
"Students12",60,75,67.5,5,"FF","FL",1,548,1,616.998,398.989,NA,1015.99,0.39,NA,0.39,0,NA,0,2,3,NA,5,0.6,NA,0.6
"Students12",60,75,67.5,50,"FL","FS",1,460,0,697.995,NA,415.987,1113.98,NA,0.37,0.37,NA,0,0,3,NA,2,5,NA,0.4,0.4
"Students12",60,75,67.5,51,"FS","FL",1,622,0,482.982,NA,897.984,1380.97,NA,0.65,0.65,NA,1,1,3,NA,4,7,NA,0.57,0.57
"Students12",60,75,67.5,52,"FL","FS",1,511,1,832.999,NA,584,1417,NA,0.41,0.41,NA,0,0,4,NA,2,6,NA,0.33,0.33
"Students12",60,75,67.5,53,"FS","FL",1,419,1,799.015,NA,600.013,1399.03,NA,0.43,0.43,NA,1,1,3,NA,3,6,NA,0.5,0.5
"Students12",60,75,67.5,54,"FL","FS",1,411,0,416.013,NA,617.025,1033.04,NA,0.6,0.6,NA,0,0,2,NA,4,6,NA,0.67,0.67
"Students12",60,75,67.5,55,"FS","FL",1,565,0,665.997,NA,432,1098,NA,0.39,0.39,NA,1,1,2,NA,2,4,NA,0.5,0.5
"Students12",60,75,67.5,56,"FL","FS",1,454,1,899.022,NA,567.002,1466.02,NA,0.39,0.39,NA,0,0,3,NA,1,4,NA,0.25,0.25
"Students12",60,75,67.5,57,"FS","FL",1,546,1,298.995,NA,983.001,1282,NA,0.77,0.77,NA,0,0,1,NA,3,4,NA,0.75,0.75
"Students12",60,75,67.5,58,"FL","FS",1,445,0,480.998,NA,566.004,1047,NA,0.54,0.54,NA,0,0,2,NA,4,6,NA,0.67,0.67
"Students12",60,75,67.5,59,"FS","FL",1,438,0,799.001,NA,499.007,1298.01,NA,0.38,0.38,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Students12",60,75,67.5,6,"FL","FF",1,509,0,383.001,947.994,NA,1330.99,0.71,NA,0.71,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Students12",60,75,67.5,60,"FL","FS",1,482,1,633.996,NA,547.994,1181.99,NA,0.46,0.46,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Students12",60,75,67.5,61,"FS","FL",1,631,1,929.983,NA,466.009,1395.99,NA,0.33,0.33,NA,1,1,3,NA,3,6,NA,0.5,0.5
"Students12",60,75,67.5,62,"FL","FS",1,443,0,300.992,NA,1215.988,1516.98,NA,0.8,0.8,NA,0,0,2,NA,3,5,NA,0.6,0.6
"Students12",60,75,67.5,63,"FS","FL",1,499,0,448.999,NA,449.997,899,NA,0.5,0.5,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Students12",60,75,67.5,64,"FL","FS",1,582,1,1080.012,NA,216.998,1297.01,NA,0.17,0.17,NA,0,0,5,NA,1,6,NA,0.17,0.17
"Students12",60,75,67.5,65,"FS","FL",1,458,1,483.008,NA,867.021,1350.03,NA,0.64,0.64,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Students12",60,75,67.5,66,"FL","FS",1,493,0,817.995,NA,365.99,1183.99,NA,0.31,0.31,NA,0,0,5,NA,2,7,NA,0.29,0.29
"Students12",60,75,67.5,67,"FS","FL",1,468,0,765.99,NA,517.006,1283,NA,0.4,0.4,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Students12",60,75,67.5,68,"FL","FS",1,814,1,447.999,NA,880.997,1329,NA,0.66,0.66,NA,0,0,3,NA,3,6,NA,0.5,0.5
"Students12",60,75,67.5,69,"FS","FL",1,442,1,632,NA,681.011,1313.01,NA,0.52,0.52,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Students12",60,75,67.5,7,"FF","FL",1,591,0,866.01,466.996,NA,1333.01,0.35,NA,0.35,1,NA,1,3,2,NA,5,0.4,NA,0.4
"Students12",60,75,67.5,70,"FL","FS",1,474,0,649.011,NA,748.007,1397.02,NA,0.54,0.54,NA,0,0,3,NA,2,5,NA,0.4,0.4
"Students12",60,75,67.5,71,"FS","FL",1,604,0,248.998,NA,864.012,1113.01,NA,0.78,0.78,NA,1,1,1,NA,3,4,NA,0.75,0.75
"Students12",60,75,67.5,72,"FL","FS",1,587,1,582.323333333334,NA,416,998.32,NA,0.42,0.42,NA,0,0,3,NA,1,4,NA,0.25,0.25
"Students12",60,75,67.5,73,"FS","FL",1,559,1,1032.013,NA,350.004,1382.02,NA,0.25,0.25,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Students12",60,75,67.5,74,"FL","FS",1,500,0,933.005,NA,416.998,1350,NA,0.31,0.31,NA,0,0,2,NA,1,3,NA,0.33,0.33
"Students12",60,75,67.5,75,"FS","FL",1,466,0,1230.977,NA,248.999,1479.98,NA,0.17,0.17,NA,1,1,3,NA,1,4,NA,0.25,0.25
"Students12",60,75,67.5,76,"FL","FS",1,473,1,600.654666666667,NA,366.003,966.66,NA,0.38,0.38,NA,1,1,4,NA,1,5,NA,0.2,0.2
"Students12",60,75,67.5,77,"FS","FL",1,481,1,499.008,NA,648.013,1147.02,NA,0.56,0.56,NA,1,1,3,NA,3,6,NA,0.5,0.5
"Students12",60,75,67.5,78,"FL","FS",1,595,0,599.001,NA,663.988,1262.99,NA,0.53,0.53,NA,0,0,3,NA,3,6,NA,0.5,0.5
"Students12",60,75,67.5,79,"FS","FL",1,516,0,481.996,NA,432.999,915,NA,0.47,0.47,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Students12",60,75,67.5,8,"FL","FF",1,471,1,1031.989,400,NA,1431.99,0.28,NA,0.28,0,NA,0,4,1,NA,5,0.2,NA,0.2
"Students12",60,75,67.5,80,"FL","FS",1,497,1,350.004,NA,1080.985,1430.99,NA,0.76,0.76,NA,0,0,2,NA,3,5,NA,0.6,0.6
"Students12",60,75,67.5,9,"FF","FL",1,546,1,299.993,934.004,NA,1234,0.76,NA,0.76,0,NA,0,1,3,NA,4,0.75,NA,0.75
