calibrationPoint_x,calibrationPoint_y,left_gazePoint_x,left_gazePoint_y,left_gazePoint_isValid,left_accuracy,right_gazePoint_x,right_gazePoint_y,right_gazePoint_isValid,right_accuracy
0.500,0.900,0.483,0.897,True,0.7340106995653741,0.507,0.898,True,0.3000688203043751
0.500,0.100,0.503,0.109,True,0.27945352767068243,0.505,0.115,True,0.4400897050371668
0.500,0.500,0.497,0.502,True,0.16562377426214425,0.506,0.495,True,0.3012582383076392
0.900,0.900,0.906,0.871,True,0.7225546417656687,0.898,0.942,True,0.9634083607338084
0.900,0.100,0.890,0.061,True,1.01256081451902,0.897,0.149,True,1.1586098141690968
0.900,0.500,0.902,0.466,True,0.8069713122678195,0.897,0.544,True,1.0490791222895837
0.100,0.900,0.097,0.911,True,0.2777702909367008,0.106,0.857,True,1.0328787070024532
0.100,0.100,0.106,0.142,True,1.0244726071267678,0.103,0.044,True,1.339007715473599
0.100,0.500,0.100,0.539,True,0.9593376899979376,0.097,0.451,True,1.208563741776345
