"trial_id","sx","sy","px","py","pz","duration","timestamp","trial_onset","label","label_onset","subject_nr.x","AOI_visited","subject_nr.y","fat_craving","sugar_craving","Block","practice","Arrow_Direction","Arrow_Position","Congruence","Left_Picture","Right_Picture","Pair_Number","response","response_time","accuracy","part_ID"
6,0.551381945610046,0.455847203731537,25.6921539306641,149.22917175293,47.4784698486328,116.660666666667,1584.998,516.006,"Pictures_Onset",498.995,"19","Salty",19,30,60,3,"no","up","Left",0,"FL","FF",2,"up",716,1,"Guest19"
8,0.371666669845581,0.48933333158493,-59.7353324890137,140.816665649414,44.4139976501465,101.004,1595.994,497.997,"Pictures_Onset",509.991,"19","Healthy",19,30,60,1,"no","down","Right",1,"FL","FF",2,"down",962,1,"Guest19"
15,0.408930540084839,0.481958389282227,-41.9506950378418,142.656661987305,45.085693359375,184,1847.002,748.007,"Pictures_Onset",760.999,"19","Salty",19,30,60,2,"no","down","Right",0,"FF","FL",4,"down",932,1,"Guest19"
16,0.433499991893768,0.588416695594788,-30.3624992370605,115.891670227051,35.345832824707,440,1880,616,"Pictures_Onset",793.997,"19","Healthy",19,30,60,3,"no","down","Right",1,"FL","FF",4,"down",669,1,"Guest19"
21,0.380777776241302,0.454222202301025,-55.4488906860352,149.607772827148,47.6155548095703,133.005,1480,448.998,"Pictures_Onset",393.997,"19","Salty",19,30,60,2,"no","down","Left",1,"FF","FL",6,"down",776,1,"Guest19"
21,0.603256344795227,0.489179491996765,50.3312911987305,140.877182006836,44.4378204345703,233.997,1728.998,697.996,"Pictures_Onset",642.995,"19","Healthy",19,30,60,2,"no","down","Left",1,"FF","FL",6,"down",776,1,"Guest19"
21,0.43478199839592,0.465679466724396,-29.8267936706543,146.726913452148,46.5679512023926,266.009,2211.994,1180.992,"Pictures_Onset",1125.991,"19","Salty",19,30,60,2,"no","down","Left",1,"FF","FL",6,"down",776,1,"Guest19"
24,0.444500029087067,0.460055559873581,-25.1218528747559,148.176651000977,47.0942611694336,249.997,1422.003,283.008,"Pictures_Onset",336,"19","Healthy",19,30,60,1,"no","up","Right",1,"FL","FF",6,"up",466,1,"Guest19"
24,0.390268504619598,0.460749983787537,-51.0143547058105,147.967880249023,47.0176849365234,316.325333333334,2503.66866666667,1414.66966666667,"Pictures_Onset",1467.66166666667,"19","Healthy",19,30,60,1,"no","up","Right",1,"FL","FF",6,"up",466,1,"Guest19"
25,0.565100014209747,0.456033378839493,32.0698318481445,149.120819091797,47.4384994506836,149.99,1707.008,483.008,"Pictures_Onset",621.005,"19","Healthy",19,30,60,3,"no","down","Left",1,"FF","FL",7,"up",521,0,"Guest19"
26,0.614095211029053,0.479238092899323,55.5319023132324,143.316680908203,45.3242874145508,100.006,1244.992,200,"Pictures_Onset",158.989,"19","Salty",19,30,60,4,"no","down","Left",0,"FL","FF",7,"down",724,1,"Guest19"
27,0.377166658639908,0.451850026845932,-57.2222785949707,150.147735595703,47.8117294311523,148.669666666667,1459.33033333333,400.335333333333,"Pictures_Onset",423.324333333333,"19","Salty",19,30,60,1,"no","up","Right",0,"FF","FL",7,"up",804,1,"Guest19"
27,0.449283927679062,0.463265419006348,-22.8546295166016,147.368453979492,46.8017311096191,215.664666666666,2158.32533333333,1098.33133333333,"Pictures_Onset",1121.32033333333,"19","Salty",19,30,60,1,"no","up","Right",0,"FF","FL",7,"up",804,1,"Guest19"
28,0.43344447016716,0.555555522441864,-30.3433322906494,124.167785644531,38.3577766418457,176.998,2701.005,1583.002,"Pictures_Onset",1615.002,"19","Healthy",19,30,60,2,"no","up","Right",1,"FL","FF",7,"up",850,1,"Guest19"
30,0.562111139297485,0.505777776241302,30.8172225952148,136.640563964844,42.897777557373,182.004,1584.998,499.993,"Pictures_Onset",498.995,"19","Salty",19,30,60,1,"no","down","Left",0,"FL","FF",8,"down",900,1,"Guest19"
33,0.396291643381119,0.452583402395248,-48.0391654968262,150.037902832031,47.7733306884766,183.002,1452.992,366.003,"Pictures_Onset",366.989,"19","Salty",19,30,60,1,"no","down","Left",1,"FF","FL",9,"down",444,1,"Guest19"
33,0.612277746200562,0.496388912200928,54.6838874816895,138.996124267578,43.7527732849121,133.004,2051.994,965.005,"Pictures_Onset",965.991,"19","Healthy",19,30,60,1,"no","down","Left",1,"FF","FL",9,"down",444,1,"Guest19"
34,0.606756448745728,0.472871780395508,52.0111541748047,144.965911865234,45.9271774291992,199.002,1824,798.003,"Pictures_Onset",737.997,"19","Salty",19,30,60,2,"no","down","Left",0,"FL","FF",9,"down",1018,1,"Guest19"
40,0.449666708707809,0.577222228050232,-22.6299991607666,118.681114196777,36.35888671875,352,2021.005,0,"Pictures_Onset",935.002,"19","Healthy",19,30,60,1,"no","up","Right",1,"FL","FF",10,"up",787,1,"Guest19"
43,0.603263914585114,0.455104172229767,50.422290802002,149.435272216797,47.5526390075684,116.660666666667,1716.006,648.998,"Pictures_Onset",630.003,"19","Healthy",19,30,60,1,"no","down","Right",0,"FS","FL",11,"down",720,1,"Guest19"
43,0.360307663679123,0.445115357637405,-65.1401290893555,151.936157226562,48.4634590148926,200,2182.003,1114.995,"Pictures_Onset",1096,"19","Sugary",19,30,60,1,"no","down","Right",0,"FS","FL",11,"down",720,1,"Guest19"
44,0.406227320432663,0.456818222999573,-43.404239654541,148.960586547852,47.3813629150391,167.002,1428.006,349.004,"Pictures_Onset",342.003,"19","Healthy",19,30,60,2,"no","down","Right",1,"FL","FS",11,"down",479,1,"Guest19"
44,0.62116664648056,0.488166689872742,59.0454139709473,141.137924194336,44.5300025939941,150.003,1927.002,848,"Pictures_Onset",840.999,"19","Sugary",19,30,60,2,"no","down","Right",1,"FL","FS",11,"down",479,1,"Guest19"
44,0.421363651752472,0.469424247741699,-36.1433334350586,145.828201293945,46.2406044006348,199.002,2294.003,1215.001,"Pictures_Onset",1208,"19","Healthy",19,30,60,2,"no","down","Right",1,"FL","FS",11,"down",479,1,"Guest19"
46,0.44159722328186,0.475979149341583,-26.4560413360596,144.148544311523,45.6270141601562,149.668666666667,1612.32833333333,533.327333333333,"Pictures_Onset",576.322333333333,"19","Healthy",19,30,60,1,"no","up","Left",0,"FL","FS",12,"up",690,1,"Guest19"
49,0.386555552482605,0.459555506706238,-52.636661529541,148.278335571289,47.1329650878906,133.005,1489.997,448.999,"Pictures_Onset",403.994,"19","Sugary",19,30,60,1,"no","up","Left",1,"FS","FL",13,"up",762,1,"Guest19"
52,0.397624999284744,0.472479164600372,-47.391040802002,145.06396484375,45.9620819091797,115.661666666667,1517.005,465.997,"Pictures_Onset",431.002,"19","Healthy",19,30,60,4,"no","down","Right",1,"FL","FS",13,"down",990,1,"Guest19"
52,0.549750030040741,0.464468747377396,24.9503135681152,147.067596435547,46.693229675293,249.997,1716.006,664.998,"Pictures_Onset",630.003,"19","Sugary",19,30,60,4,"no","down","Right",1,"FL","FS",13,"down",990,1,"Guest19"
54,0.431166678667068,0.611166715621948,-31.3850021362305,110.13500213623,33.2483367919922,176,1172.006,0,"Pictures_Onset",86.0030000000002,"19","Healthy",19,30,60,3,"no","up","Left",0,"FL","FS",14,"up",770,1,"Guest19"
54,0.440499991178513,0.577583372592926,-27.0099983215332,118.596664428711,36.3308334350586,352,2316.006,1144,"Pictures_Onset",1230.003,"19","Healthy",19,30,60,3,"no","up","Left",0,"FL","FS",14,"up",770,1,"Guest19"
56,0.559833288192749,0.472750008106232,29.6587505340576,144.987701416016,45.9327087402344,116.341333333333,1780.992,698.995,"Pictures_Onset",694.989,"19","Sugary",19,30,60,1,"no","down","Right",1,"FL","FS",14,"down",877,1,"Guest19"
56,0.633242428302765,0.494590878486633,64.6177291870117,139.449554443359,43.9204559326172,232,2031.002,949.005,"Pictures_Onset",944.999,"19","Sugary",19,30,60,1,"no","down","Right",1,"FL","FS",14,"down",877,1,"Guest19"
56,0.366599977016449,0.482133328914642,-62.2226676940918,142.641326904297,45.0806655883789,101.005,2828.992,1746.995,"Pictures_Onset",1742.989,"19","Healthy",19,30,60,1,"no","down","Right",1,"FL","FS",14,"down",877,1,"Guest19"
57,0.428666681051254,0.602666676044464,-32.7099990844727,112.342498779297,34.0524978637695,529.011,1558.989,0,"Pictures_Onset",472.986,"19","Sugary",19,30,60,3,"no","up","Left",1,"FS","FL",15,"up",697,1,"Guest19"
60,0.590533316135406,0.486749976873398,44.2538375854492,141.429168701172,44.6365013122559,150.003,1739.994,648.999,"Pictures_Onset",653.991,"19","Sugary",19,30,60,2,"no","down","Right",1,"FL","FS",15,"down",733,1,"Guest19"
60,0.558787822723389,0.460651487112045,29.3290901184082,147.996063232422,47.0312118530273,166.669666666666,2588.992,1497.997,"Pictures_Onset",1502.989,"19","Sugary",19,30,60,2,"no","down","Right",1,"FL","FS",15,"down",733,1,"Guest19"
61,0.402269214391708,0.474487155675888,-45.2344818115234,144.509094238281,45.7610244750977,198.989,1670.003,616.013,"Pictures_Onset",584,"19","Sugary",19,30,60,4,"no","down","Left",1,"FS","FL",16,"down",803,1,"Guest19"
62,0.43165385723114,0.478692263364792,-31.2915363311768,143.458206176758,45.3792343139648,200,1439.002,399.002,"Pictures_Onset",352.999,"19","Healthy",19,30,60,1,"no","down","Left",0,"FL","FS",16,"down",775,1,"Guest19"
64,0.452444463968277,0.569888889789581,-21.2533321380615,120.521110534668,37.026668548584,264,1775.002,616,"Pictures_Onset",688.999,"19","Healthy",19,30,60,3,"no","up","Right",1,"FL","FS",16,"up",581,1,"Guest19"
64,0.452555567026138,0.587888896465302,-21.2911128997803,116.053337097168,35.4022216796875,352,2391.002,1232,"Pictures_Onset",1304.999,"19","Healthy",19,30,60,3,"no","up","Right",1,"FL","FS",16,"up",581,1,"Guest19"
65,0.387121230363846,0.486909121274948,-52.3887901306152,141.40119934082,44.6272735595703,200,1328,298.995,"Pictures_Onset",241.997,"19","Sugary",19,30,60,1,"no","down","Left",1,"FS","FL",17,"down",883,1,"Guest19"
67,0.453083336353302,0.455791682004929,-21.1347923278809,149.188980102539,47.4645843505859,150.003,1647.002,549.005,"Pictures_Onset",560.999,"19","Sugary",19,30,60,3,"no","up","Right",0,"FS","FL",17,"up",860,1,"Guest19"
69,0.391814827919006,0.45080554485321,-50.2132377624512,150.49592590332,47.9393501281738,283.343333333333,1709.99,664.998,"Pictures_Onset",623.987,"19","Sugary",19,30,60,2,"no","down","Left",1,"FS","FL",18,"down",836,1,"Guest19"
72,0.394979178905487,0.467395842075348,-48.7087478637695,146.311462402344,46.4179153442383,149.005,1588.992,266.995,"Pictures_Onset",502.989,"19","Healthy",19,30,60,1,"no","up","Right",1,"FL","FS",18,"up",509,1,"Guest19"
72,0.409633338451385,0.452966630458832,-41.7529983520508,149.954010009766,47.743335723877,183.668666666667,2269.99,947.993,"Pictures_Onset",1183.987,"19","Healthy",19,30,60,1,"no","up","Right",1,"FL","FS",18,"up",509,1,"Guest19"
73,0.449333310127258,0.603999972343445,-22.8199996948242,111.961669921875,33.9166641235352,264,2316.006,0,"Pictures_Onset",1230.003,"19","Sugary",19,30,60,3,"no","down","Left",1,"FS","FL",19,"down",2385,1,"Guest19"
75,0.371479153633118,0.443222224712372,-59.8340301513672,152.363952636719,48.6180572509766,115.671666666667,1550.33833333333,532.328333333333,"Pictures_Onset",513.333333333333,"19","Sugary",19,30,60,1,"no","up","Right",0,"FS","FL",19,"up",697,1,"Guest19"
76,0.404291659593582,0.450398117303848,-44.2674560546875,150.582748413086,47.9723663330078,183.668666666667,1500.992,397.99,"Pictures_Onset",414.989,"19","Healthy",19,30,60,2,"no","up","Right",1,"FL","FS",19,"up",725,1,"Guest19"
76,0.451383292675018,0.452049970626831,-21.8576679229736,150.171173095703,47.8208351135254,150.003,2466.995,1363.993,"Pictures_Onset",1380.992,"19","Healthy",19,30,60,2,"no","up","Right",1,"FL","FS",19,"up",725,1,"Guest19"
76,0.446716696023941,0.454322248697281,-24.1711101531982,149.620666503906,47.6201095581055,149.668666666666,2650.33133333333,1597.32633333333,"Pictures_Onset",1614.32533333333,"19","Healthy",19,30,60,2,"no","up","Right",1,"FL","FS",19,"up",725,1,"Guest19"
78,0.387066662311554,0.466133296489716,-52.5261116027832,146.608108520508,46.5233345031738,300.006,1667.994,632,"Pictures_Onset",581.991,"19","Healthy",19,30,60,1,"no","down","Left",0,"FL","FS",20,"down",811,1,"Guest19"
