"trial_id","sx","sy","px","py","pz","duration","timestamp","trial_onset","label","label_onset","subject_nr.x","AOI_visited","subject_nr.y","fat_craving","sugar_craving","Block","practice","Arrow_Direction","Arrow_Position","Congruence","Left_Picture","Right_Picture","Pair_Number","response","response_time","accuracy","part_ID"
1,0.399074077606201,0.477074027061462,-48.336296081543,144.872589111328,45.8929595947266,133.005,1594.995,565.005,"Pictures_Onset",552.998,"11","Salty",11,30,70,1,"no","up","Left",1,"FF","FL",1,"up",572,1,"Students11"
1,0.610549032688141,0.475353002548218,52.7374534606934,145.287246704102,46.0437240600586,264.999,1794.995,765.005,"Pictures_Onset",752.998,"11","Healthy",11,30,70,1,"no","up","Left",1,"FF","FL",1,"up",572,1,"Students11"
1,0.606366634368896,0.481166660785675,50.6893310546875,143.832000732422,45.5146713256836,150.004,2093.99,1064,"Pictures_Onset",1051.993,"11","Healthy",11,30,70,1,"no","up","Left",1,"FF","FL",1,"up",572,1,"Students11"
1,0.587148129940033,0.478963017463684,41.5375900268555,144.399810791016,45.7211112976074,282.01,2277.99,1248,"Pictures_Onset",1235.993,"11","Healthy",11,30,70,1,"no","up","Left",1,"FF","FL",1,"up",572,1,"Students11"
1,0.440529406070709,0.483372509479523,-28.5713710784912,143.246871948242,45.3007888793945,265.997,2626.995,1597.005,"Pictures_Onset",1584.998,"11","Salty",11,30,70,1,"no","up","Left",1,"FF","FL",1,"up",572,1,"Students11"
2,0.381841242313385,0.49061906337738,-56.5539665222168,141.461898803711,44.6507911682129,332.006,1443.994,416,"Pictures_Onset",401.997,"11","Healthy",11,30,70,2,"no","up","Left",0,"FL","FF",1,"up",404,1,"Students11"
2,0.621386706829071,0.485733330249786,57.8642692565918,142.67985534668,45.094799041748,400,1958.989,930.995,"Pictures_Onset",916.992,"11","Salty",11,30,70,2,"no","up","Left",0,"FL","FF",1,"up",404,1,"Students11"
2,0.367212116718292,0.478757590055466,-63.5718231201172,144.429092407227,45.7295417785645,167.001,2657.997,1630.003,"Pictures_Onset",1616,"11","Healthy",11,30,70,2,"no","up","Left",0,"FL","FF",1,"up",404,1,"Students11"
2,0.383625030517578,0.472541660070419,-55.7870864868164,145.978744506836,46.2945823669434,115.993,2857.997,1830.003,"Pictures_Onset",1816,"11","Healthy",11,30,70,2,"no","up","Left",0,"FL","FF",1,"up",404,1,"Students11"
3,0.427179545164108,0.492871731519699,-34.8894882202148,140.866165161133,44.4346122741699,199.002,1318.003,282.995,"Pictures_Onset",276.006,"11","Salty",11,30,70,3,"no","down","Right",0,"FF","FL",1,"down",419,1,"Students11"
3,0.626551330089569,0.491358935832977,60.3633346557617,141.239227294922,44.5710296630859,415.002,1600.998,565.99,"Pictures_Onset",559.001,"11","Healthy",11,30,70,3,"no","down","Right",0,"FF","FL",1,"down",419,1,"Students11"
3,0.391124993562698,0.482302099466324,-52.1750030517578,143.532806396484,45.4043731689453,516.006,2149.005,1113.997,"Pictures_Onset",1107.008,"11","Salty",11,30,70,3,"no","down","Right",0,"FF","FL",1,"down",419,1,"Students11"
3,0.630708336830139,0.494541645050049,62.3258361816406,140.457504272461,44.2850036621094,116.007,2864.998,1829.99,"Pictures_Onset",1823.001,"11","Healthy",11,30,70,3,"no","down","Right",0,"FF","FL",1,"down",419,1,"Students11"
4,0.375263929367065,0.487208336591721,-59.7311058044434,142.297637939453,44.9551429748535,381.991,1217.011,183.001,"Pictures_Onset",175.014,"11","Healthy",11,30,70,4,"no","down","Right",1,"FL","FF",1,"down",434,1,"Students11"
4,0.641380965709686,0.498404711484909,67.4004821777344,139.499282836914,43.9354782104492,217.997,1665.011,631.001,"Pictures_Onset",623.014,"11","Salty",11,30,70,4,"no","down","Right",1,"FL","FF",1,"down",434,1,"Students11"
4,0.609300017356873,0.502533316612244,52.1186637878418,138.421661376953,43.5459976196289,150.003,1915.008,880.998,"Pictures_Onset",873.011,"11","Salty",11,30,70,4,"no","down","Right",1,"FL","FF",1,"down",434,1,"Students11"
4,0.410166680812836,0.491933286190033,-42.9226684570312,141.121002197266,44.5270004272461,150.004,2132.006,1097.996,"Pictures_Onset",1090.009,"11","Healthy",11,30,70,4,"no","down","Right",1,"FL","FF",1,"down",434,1,"Students11"
4,0.385974377393723,0.498564094305038,-54.5561561584473,139.468200683594,43.926155090332,199.002,2432,1397.99,"Pictures_Onset",1390.003,"11","Healthy",11,30,70,4,"no","down","Right",1,"FL","FF",1,"down",434,1,"Students11"
4,0.589240729808807,0.495962977409363,42.4970359802246,140.09407043457,44.1531524658203,282.995,2697.011,1663.001,"Pictures_Onset",1655.014,"11","Salty",11,30,70,4,"no","down","Right",1,"FL","FF",1,"down",434,1,"Students11"
5,0.384822219610214,0.493333369493484,-55.111328125,140.721542358398,44.381778717041,232.999,1313.011,283.008,"Pictures_Onset",271.014,"11","Salty",11,30,70,2,"no","up","Left",1,"FF","FL",2,"up",515,1,"Students11"
5,0.632315814495087,0.491666704416275,63.1636848449707,141.160171508789,44.541576385498,299.008,1629.005,599.002,"Pictures_Onset",587.008,"11","Healthy",11,30,70,2,"no","up","Left",1,"FF","FL",2,"up",515,1,"Students11"
5,0.613232135772705,0.492892801761627,54.0196304321289,140.861846923828,44.432918548584,914.995,1962.01,932.007,"Pictures_Onset",920.013,"11","Healthy",11,30,70,2,"no","up","Left",1,"FF","FL",2,"up",515,1,"Students11"
6,0.395151495933533,0.480803042650223,-50.1762084960938,143.91227722168,45.5434837341309,350.003,1927.002,897.997,"Pictures_Onset",885.005,"11","Healthy",11,30,70,3,"no","up","Left",0,"FL","FF",2,"up",492,1,"Students11"
6,0.628940522670746,0.487130910158157,61.5097579956055,142.314392089844,44.961555480957,448.998,2343.002,1313.997,"Pictures_Onset",1301.005,"11","Salty",11,30,70,3,"no","up","Left",0,"FL","FF",2,"up",492,1,"Students11"
6,0.561416625976562,0.489916682243347,29.2091674804688,141.647918701172,44.7183303833008,115.994,2860.006,1831.001,"Pictures_Onset",1818.009,"11","Salty",11,30,70,3,"no","up","Left",0,"FL","FF",2,"up",492,1,"Students11"
7,0.403370320796967,0.492740750312805,-46.2301902770996,140.921859741211,44.4538917541504,283.008,1342.989,315.994,"Pictures_Onset",300.992,"11","Salty",11,30,70,4,"no","down","Right",0,"FF","FL",2,"down",462,1,"Students11"
7,0.628999948501587,0.495405733585358,61.556224822998,140.221878051758,44.199275970459,367.001,1691.994,664.999,"Pictures_Onset",649.997,"11","Healthy",11,30,70,4,"no","down","Right",0,"FF","FL",2,"down",462,1,"Students11"
7,0.613288879394531,0.504133284091949,53.9702224731445,138.036666870117,43.4033355712891,232.998,2091.994,1064.999,"Pictures_Onset",1049.997,"11","Healthy",11,30,70,4,"no","down","Right",0,"FF","FL",2,"down",462,1,"Students11"
7,0.641594111919403,0.496043503284454,67.5350723266602,140.090133666992,44.153190612793,366.003,2358.989,1331.994,"Pictures_Onset",1316.992,"11","Healthy",11,30,70,4,"no","down","Right",0,"FF","FL",2,"down",462,1,"Students11"
7,0.647846162319183,0.48500007390976,70.4710311889648,142.885894775391,45.1682052612305,199.002,2757.99,1730.995,"Pictures_Onset",1715.993,"11","Healthy",11,30,70,4,"no","down","Right",0,"FF","FL",2,"down",462,1,"Students11"
8,0.434606075286865,0.48754546046257,-31.3357563018799,142.216369628906,44.9260597229004,166.003,1550.003,515.993,"Pictures_Onset",508.006,"11","Healthy",11,30,70,1,"no","down","Right",1,"FL","FF",2,"down",462,1,"Students11"
8,0.372818171977997,0.493060618638992,-60.9330406188965,140.821228027344,44.4181823730469,165.004,1767.002,732.992,"Pictures_Onset",725.005,"11","Healthy",11,30,70,1,"no","down","Right",1,"FL","FF",2,"down",462,1,"Students11"
8,0.622902035713196,0.486862689256668,58.6223526000977,142.398223876953,44.991569519043,266.01,2016,981.99,"Pictures_Onset",974.003,"11","Salty",11,30,70,1,"no","down","Right",1,"FL","FF",2,"down",462,1,"Students11"
