"trial_id","sx","sy","px","py","pz","duration","timestamp","trial_onset","label","label_onset","subject_nr.x","AOI_visited","subject_nr.y","fat_craving","sugar_craving","Block","practice","Arrow_Direction","Arrow_Position","Congruence","Left_Picture","Right_Picture","Pair_Number","response","response_time","accuracy","part_ID"
1,0.390933334827423,0.503066658973694,-51.7406616210938,138.082672119141,43.4196701049805,150.004,1288.998,265.996,"Pictures_Onset",240,"06","Salty",6,40,60,1,"no","up","Left",1,"FF","FL",1,"up",587,1,"Students06"
1,0.380238085985184,0.502119064331055,-56.9035682678223,138.300216674805,43.5004806518555,216.998,1472,448.998,"Pictures_Onset",423.002,"06","Salty",6,40,60,1,"no","up","Left",1,"FF","FL",1,"up",587,1,"Students06"
1,0.619243562221527,0.499115437269211,57.1948699951172,139.07307434082,43.7814064025879,416,1838.003,815.001,"Pictures_Onset",789.005,"06","Healthy",6,40,60,1,"no","up","Left",1,"FF","FL",1,"up",587,1,"Students06"
1,0.633066713809967,0.529466688632965,63.6773376464844,131.446670532227,41.0053329467773,148.992,2304,1280.998,"Pictures_Onset",1255.002,"06","Healthy",6,40,60,1,"no","up","Left",1,"FF","FL",1,"up",587,1,"Students06"
1,0.634999990463257,0.53383332490921,64.5700073242188,130.324996948242,40.5983352661133,148.992,2488,1464.998,"Pictures_Onset",1439.002,"06","Healthy",6,40,60,1,"no","up","Left",1,"FF","FL",1,"up",587,1,"Students06"
1,0.637066662311554,0.473066657781601,65.6539993286133,145.626998901367,46.1659965515137,150.003,2819.994,1796.992,"Pictures_Onset",1770.996,"06","Healthy",6,40,60,1,"no","up","Left",1,"FF","FL",1,"up",587,1,"Students06"
2,0.375641018152237,0.498051285743713,-59.0476913452148,139.354873657227,43.8835906982422,199.001,1231.002,200,"Pictures_Onset",182.004,"06","Healthy",6,40,60,2,"no","up","Left",0,"FL","FF",1,"up",572,1,"Students06"
2,0.357909083366394,0.49212121963501,-67.4978790283203,140.839401245117,44.424243927002,167.002,1464,432.998,"Pictures_Onset",415.002,"06","Healthy",6,40,60,2,"no","up","Left",0,"FL","FF",1,"up",572,1,"Students06"
2,0.342243552207947,0.478461533784866,-74.9990997314453,144.294738769531,45.6834564208984,416.998,1663.002,632,"Pictures_Onset",614.004,"06","Healthy",6,40,60,2,"no","up","Left",0,"FL","FF",1,"up",572,1,"Students06"
2,0.39630001783371,0.49616664648056,-49.187328338623,139.843338012695,44.0620040893555,150.004,2128.998,1097.996,"Pictures_Onset",1080,"06","Healthy",6,40,60,2,"no","up","Left",0,"FL","FF",1,"up",572,1,"Students06"
2,0.399333357810974,0.488787919282913,-47.7351531982422,141.69970703125,44.7363624572754,166.003,2312,1280.998,"Pictures_Onset",1263.002,"06","Healthy",6,40,60,2,"no","up","Left",0,"FL","FF",1,"up",572,1,"Students06"
2,0.628874957561493,0.490708321332932,61.7266693115234,141.209594726562,44.5591697692871,116.006,2545.997,1514.995,"Pictures_Onset",1496.999,"06","Salty",6,40,60,2,"no","up","Left",0,"FL","FF",1,"up",572,1,"Students06"
3,0.411833345890045,0.47714102268219,-41.7698707580566,144.611297607422,45.7964134216309,416,1251.994,216.999,"Pictures_Onset",202.996,"06","Salty",6,40,60,3,"no","down","Right",0,"FF","FL",1,"down",431,1,"Students06"
3,0.592435896396637,0.493025630712509,44.3715362548828,140.632064819336,44.3489761352539,198.989,1901.005,866.01,"Pictures_Onset",852.007,"06","Healthy",6,40,60,3,"no","down","Right",0,"FF","FL",1,"down",431,1,"Students06"
3,0.629458367824554,0.495000004768372,62.0108337402344,140.109985351562,44.158748626709,116.992,2400,1365.005,"Pictures_Onset",1351.002,"06","Healthy",6,40,60,3,"no","down","Right",0,"FF","FL",1,"down",431,1,"Students06"
4,0.389363646507263,0.510787904262543,-52.4627304077148,136.157272338867,42.7203025817871,166.003,1288,265.997,"Pictures_Onset",239.002,"06","Healthy",6,40,60,4,"no","down","Right",1,"FL","FF",1,"down",437,1,"Students06"
4,0.627652168273926,0.495260894298553,61.1600074768066,140.036666870117,44.133186340332,365.99,1704,681.997,"Pictures_Onset",655.002,"06","Salty",6,40,60,4,"no","down","Right",1,"FL","FF",1,"down",437,1,"Students06"
4,0.408000022172928,0.495777755975723,-43.5396270751953,139.915939331055,44.0874099731445,131.993,2385.997,1363.994,"Pictures_Onset",1336.999,"06","Healthy",6,40,60,4,"no","down","Right",1,"FL","FF",1,"down",437,1,"Students06"
4,0.365512877702713,0.490512818098068,-63.8794937133789,141.260375976562,44.5773048400879,415.002,2568.998,1546.995,"Pictures_Onset",1520,"06","Healthy",6,40,60,4,"no","down","Right",1,"FL","FF",1,"down",437,1,"Students06"
5,0.614923059940338,0.483897477388382,55.0671844482422,142.909759521484,45.1784629821777,199.002,1232,200,"Pictures_Onset",183.002,"06","Healthy",6,40,60,2,"no","up","Left",1,"FF","FL",2,"up",468,1,"Students06"
5,0.63108891248703,0.480644434690475,62.7937812805176,143.726013183594,45.4744415283203,232.998,1464,432,"Pictures_Onset",415.002,"06","Healthy",6,40,60,2,"no","up","Left",1,"FF","FL",2,"up",468,1,"Students06"
5,0.414333343505859,0.492062509059906,-40.6235427856445,140.850006103516,44.4276084899902,515.993,1797.005,765.005,"Pictures_Onset",748.007,"06","Salty",6,40,60,2,"no","up","Left",1,"FF","FL",2,"up",468,1,"Students06"
5,0.393717914819717,0.496307700872421,-50.4715385437012,139.771270751953,44.0366630554199,200,2345.997,1313.997,"Pictures_Onset",1296.999,"06","Salty",6,40,60,2,"no","up","Left",1,"FF","FL",2,"up",468,1,"Students06"
5,0.427075743675232,0.4969242811203,-34.4963645935059,139.613037109375,43.9786338806152,350.003,2594.995,1562.995,"Pictures_Onset",1545.997,"06","Salty",6,40,60,2,"no","up","Left",1,"FF","FL",2,"up",468,1,"Students06"
6,0.403366655111313,0.490000069141388,-45.8553314208984,141.380661010742,44.6210021972656,150.003,1314.995,282.995,"Pictures_Onset",265.997,"06","Healthy",6,40,60,3,"no","up","Left",0,"FL","FF",2,"up",403,1,"Students06"
6,0.377205103635788,0.484564125537872,-58.3130722045898,142.760513305664,45.123592376709,200,1497.997,465.997,"Pictures_Onset",448.999,"06","Healthy",6,40,60,3,"no","up","Left",0,"FL","FF",2,"up",403,1,"Students06"
6,0.363205105066299,0.494333297014236,-64.9792327880859,140.296142578125,44.226921081543,200,1730.995,698.995,"Pictures_Onset",681.997,"06","Healthy",6,40,60,3,"no","up","Left",0,"FL","FF",2,"up",403,1,"Students06"
6,0.381199985742569,0.487644404172897,-56.3660011291504,141.974884033203,44.8384475708008,233.011,1963.994,931.994,"Pictures_Onset",914.996,"06","Healthy",6,40,60,3,"no","up","Left",0,"FL","FF",2,"up",403,1,"Students06"
6,0.640618979930878,0.479571402072906,67.3564300537109,144.03547668457,45.5885696411133,216.012,2363.994,1331.994,"Pictures_Onset",1314.996,"06","Salty",6,40,60,3,"no","up","Left",0,"FL","FF",2,"up",403,1,"Students06"
6,0.639695644378662,0.483579635620117,66.9499969482422,142.995498657227,45.2084045410156,367.001,2613.005,1581.005,"Pictures_Onset",1564.007,"06","Salty",6,40,60,3,"no","up","Left",0,"FL","FF",2,"up",403,1,"Students06"
7,0.392488896846771,0.493688881397247,-51.0144462585449,140.461975097656,44.287109375,233.997,1309.005,281.997,"Pictures_Onset",260.007,"06","Salty",6,40,60,4,"no","down","Right",0,"FF","FL",2,"down",394,1,"Students06"
7,0.366424262523651,0.496787905693054,-63.4957656860352,139.656967163086,43.9936370849609,166.004,1592.998,565.99,"Pictures_Onset",544,"06","Salty",6,40,60,4,"no","down","Right",0,"FF","FL",2,"down",394,1,"Students06"
7,0.346533328294754,0.503066718578339,-72.9271087646484,138.103775024414,43.4277801513672,232.998,1792,764.992,"Pictures_Onset",743.002,"06","Salty",6,40,60,4,"no","down","Right",0,"FF","FL",2,"down",394,1,"Students06"
7,0.333633333444595,0.513166666030884,-79.1139984130859,135.507308959961,42.4833374023438,149.99,2058.01,1031.002,"Pictures_Onset",1009.012,"06","Salty",6,40,60,4,"no","down","Right",0,"FF","FL",2,"down",394,1,"Students06"
7,0.408444404602051,0.508638918399811,-43.4597206115723,136.675277709961,42.9077796936035,183.001,2375.002,1347.994,"Pictures_Onset",1326.004,"06","Salty",6,40,60,4,"no","down","Right",0,"FF","FL",2,"down",394,1,"Students06"
7,0.635238111019135,0.491127014160156,64.7715911865234,141.120330810547,44.5265121459961,333.005,2640.998,1613.99,"Pictures_Onset",1592,"06","Healthy",6,40,60,4,"no","down","Right",0,"FF","FL",2,"down",394,1,"Students06"
8,0.386366665363312,0.50139993429184,-53.9843330383301,138.514007568359,43.5780029296875,151.002,1230.003,199.001,"Pictures_Onset",181.005,"06","Healthy",6,40,60,1,"no","down","Right",1,"FL","FF",2,"down",531,1,"Students06"
8,0.363966673612595,0.494299948215485,-64.6413345336914,140.300018310547,44.2273330688477,148.992,1414.003,383.001,"Pictures_Onset",365.005,"06","Healthy",6,40,60,1,"no","down","Right",1,"FL","FF",2,"down",531,1,"Students06"
8,0.596871793270111,0.496128231287003,46.4581985473633,139.795135498047,44.0443649291992,200,1779.994,748.992,"Pictures_Onset",730.996,"06","Salty",6,40,60,1,"no","down","Right",1,"FL","FF",2,"down",531,1,"Students06"
8,0.622733354568481,0.500933349132538,58.7837753295898,138.606674194336,43.6122207641602,234.009,2011.994,980.992,"Pictures_Onset",962.996,"06","Salty",6,40,60,1,"no","down","Right",1,"FL","FF",2,"down",531,1,"Students06"
8,0.647199988365173,0.505733370780945,70.408332824707,137.405349731445,43.1746673583984,149.005,2345.997,1314.995,"Pictures_Onset",1296.999,"06","Salty",6,40,60,1,"no","down","Right",1,"FL","FF",2,"down",531,1,"Students06"
8,0.629333257675171,0.499633252620697,61.9390029907227,138.917999267578,43.7250022888184,150.004,2544.998,1513.996,"Pictures_Onset",1496,"06","Salty",6,40,60,1,"no","down","Right",1,"FL","FF",2,"down",531,1,"Students06"
8,0.382923096418381,0.497794896364212,-55.6215362548828,139.403335571289,43.900260925293,200,2777.997,1746.995,"Pictures_Onset",1728.999,"06","Healthy",6,40,60,1,"no","down","Right",1,"FL","FF",2,"down",531,1,"Students06"
9,0.408500015735626,0.486066669225693,-43.3146667480469,142.352340698242,44.9749984741211,150.004,1309.99,281.996,"Pictures_Onset",260.992,"06","Salty",6,40,60,3,"no","up","Left",1,"FF","FL",3,"up",443,1,"Students06"
9,0.38745453953743,0.476424247026443,-53.4193878173828,144.804840087891,45.8678779602051,166.004,1493.99,465.996,"Pictures_Onset",444.992,"06","Salty",6,40,60,3,"no","up","Left",1,"FF","FL",3,"up",443,1,"Students06"
9,0.623809516429901,0.471404790878296,59.2911911010742,146.050003051758,46.320240020752,217.996,1759.002,731.008,"Pictures_Onset",710.004,"06","Healthy",6,40,60,3,"no","up","Left",1,"FF","FL",3,"up",443,1,"Students06"
9,0.643833458423615,0.475190490484238,68.9128570556641,145.115234375,45.9785766601562,215.002,2026.995,999.001,"Pictures_Onset",977.997,"06","Healthy",6,40,60,3,"no","up","Left",1,"FF","FL",3,"up",443,1,"Students06"
9,0.581833302974701,0.481541663408279,39.2970809936523,143.531661987305,45.403751373291,117.005,2308.992,1280.998,"Pictures_Onset",1259.994,"06","Healthy",6,40,60,3,"no","up","Left",1,"FF","FL",3,"up",443,1,"Students06"
9,0.382999986410141,0.474666684865952,-55.5048484802246,145.26513671875,46.0346946716309,350.003,2507.994,1480,"Pictures_Onset",1458.996,"06","Salty",6,40,60,3,"no","up","Left",1,"FF","FL",3,"up",443,1,"Students06"
10,0.601092576980591,0.502499938011169,48.4559288024902,138.236099243164,43.4762954711914,281.997,1278.003,249.997,"Pictures_Onset",229.005,"06","Salty",6,40,60,4,"no","up","Left",0,"FL","FF",3,"up",547,1,"Students06"
10,0.376104176044464,0.497583329677582,-58.8008308410645,139.474151611328,43.9270820617676,250.995,1643.008,615.002,"Pictures_Onset",594.01,"06","Healthy",6,40,60,4,"no","up","Left",0,"FL","FF",3,"up",547,1,"Students06"
10,0.401194483041763,0.498666673898697,-46.8394470214844,139.174179077148,43.8169441223145,182.003,1927.002,898.996,"Pictures_Onset",878.004,"06","Healthy",6,40,60,4,"no","up","Left",0,"FL","FF",3,"up",547,1,"Students06"
10,0.617999970912933,0.486703723669052,56.5416679382324,142.218322753906,44.9262962341309,283.008,2176,1147.994,"Pictures_Onset",1127.002,"06","Salty",6,40,60,4,"no","up","Left",0,"FL","FF",3,"up",547,1,"Students06"
10,0.42204761505127,0.483809560537338,-36.8930931091309,142.918350219727,45.1816673278809,216.999,2758.003,1729.997,"Pictures_Onset",1709.005,"06","Healthy",6,40,60,4,"no","up","Left",0,"FL","FF",3,"up",547,1,"Students06"
11,0.403266668319702,0.49753338098526,-45.8356704711914,139.455001831055,43.9200019836426,148.992,1283.008,250.01,"Pictures_Onset",234.01,"06","Salty",6,40,60,1,"no","down","Right",0,"FF","FL",3,"down",568,1,"Students06"
11,0.375277757644653,0.486972212791443,-59.2374992370605,142.130844116211,44.893611907959,183.001,1481.997,448.999,"Pictures_Onset",432.999,"06","Salty",6,40,60,1,"no","down","Right",0,"FF","FL",3,"down",568,1,"Students06"
11,0.621305584907532,0.488972216844559,58.1227760314941,141.592788696289,44.6988945007324,183.001,1749.005,716.007,"Pictures_Onset",700.007,"06","Healthy",6,40,60,1,"no","down","Right",0,"FF","FL",3,"down",568,1,"Students06"
11,0.639705896377563,0.501627445220947,66.8501968383789,138.466857910156,43.5607872009277,266.995,1965.005,932.007,"Pictures_Onset",916.007,"06","Healthy",6,40,60,1,"no","down","Right",0,"FF","FL",3,"down",568,1,"Students06"
