"trial_id","sx","sy","px","py","pz","duration","timestamp","trial_onset","label","label_onset","subject_nr.x","AOI_visited","subject_nr.y","fat_craving","sugar_craving","Block","practice","Arrow_Direction","Arrow_Position","Congruence","Left_Picture","Right_Picture","Pair_Number","response","response_time","accuracy","part_ID"
1,0.399972230195999,0.471638888120651,-47.8122215270996,145.802490234375,46.2316703796387,183.002,1678.003,583.001,"Pictures_Onset",630.003,"10","Salty",10,65,35,1,"no","up","Left",1,"FF","FL",1,"up",499,1,"Students10"
1,0.618540585041046,0.488828808069229,55.2478408813477,141.541702270508,44.6802749633789,600,1943.002,848,"Pictures_Onset",895.002,"10","Healthy",10,65,35,1,"no","up","Left",1,"FF","FL",1,"up",499,1,"Students10"
1,0.622030317783356,0.480242431163788,56.9539337158203,143.679702758789,45.4578819274902,166.003,2576,1480.998,"Pictures_Onset",1528,"10","Healthy",10,65,35,1,"no","up","Left",1,"FF","FL",1,"up",499,1,"Students10"
1,0.39926666021347,0.476799964904785,-48.1673355102539,144.559005737305,45.7766647338867,151.002,2824.998,1729.996,"Pictures_Onset",1776.998,"10","Salty",10,65,35,1,"no","up","Left",1,"FF","FL",1,"up",499,1,"Students10"
2,0.628202021121979,0.494697004556656,59.8221244812012,140.089172363281,44.1511116027832,532.006,1940.992,914.995,"Pictures_Onset",892.992,"10","Salty",10,65,35,2,"no","up","Left",0,"FL","FF",1,"up",451,1,"Students10"
3,0.618090987205505,0.455151468515396,55.0036354064941,149.964218139648,47.7463607788086,167.002,1840,752,"Pictures_Onset",792,"10","Healthy",10,65,35,3,"no","down","Right",0,"FF","FL",1,"down",1221,1,"Students10"
3,0.623238146305084,0.482460290193558,57.4611053466797,143.142395019531,45.2620735168457,332.992,2040,952,"Pictures_Onset",992,"10","Healthy",10,65,35,3,"no","down","Right",0,"FF","FL",1,"down",1221,1,"Students10"
3,0.384703695774078,0.497999995946884,-55.0181503295898,139.27961730957,43.8574066162109,132.992,2456,1368,"Pictures_Onset",1408,"10","Salty",10,65,35,3,"no","down","Right",0,"FF","FL",1,"down",1221,1,"Students10"
4,0.373250067234039,0.484466701745987,-60.418830871582,142.657333374023,45.086498260498,317.005,1733.99,648.998,"Pictures_Onset",685.99,"10","Healthy",10,65,35,4,"no","down","Right",1,"FL","FF",1,"down",365,1,"Students10"
4,0.38850000500679,0.49937492609024,-53.2710380554199,138.952499389648,43.7372894287109,250.009,2083.994,999.002,"Pictures_Onset",1035.994,"10","Healthy",10,65,35,4,"no","down","Right",1,"FL","FF",1,"down",365,1,"Students10"
4,0.638777732849121,0.51018887758255,64.8196640014648,136.237884521484,42.7495613098145,481.997,2416.998,1332.006,"Pictures_Onset",1368.998,"10","Salty",10,65,35,4,"no","down","Right",1,"FL","FF",1,"down",365,1,"Students10"
5,0.614657461643219,0.497268408536911,53.4682464599609,139.441482543945,43.9155540466309,581.005,1664.998,583.001,"Pictures_Onset",616.998,"10","Healthy",10,65,35,2,"no","up","Left",1,"FF","FL",2,"up",516,1,"Students10"
5,0.613791704177856,0.501166641712189,52.9487457275391,138.489166259766,43.5687522888184,116.992,2279.002,1197.005,"Pictures_Onset",1231.002,"10","Healthy",10,65,35,2,"no","up","Left",1,"FF","FL",2,"up",516,1,"Students10"
5,0.610083341598511,0.502638876438141,51.3047180175781,138.144989013672,43.4436073303223,183.002,2794.995,1712.998,"Pictures_Onset",1746.995,"10","Healthy",10,65,35,2,"no","up","Left",1,"FF","FL",2,"up",516,1,"Students10"
6,0.387060612440109,0.472727298736572,-53.9178733825684,145.561218261719,46.144847869873,167.001,1523.994,498.996,"Pictures_Onset",475.994,"10","Healthy",10,65,35,3,"no","up","Left",0,"FL","FF",2,"up",427,1,"Students10"
6,0.603526294231415,0.497736871242523,48.267017364502,139.318954467773,43.8705253601074,298.995,1824,799.002,"Pictures_Onset",776,"10","Salty",10,65,35,3,"no","up","Left",0,"FL","FF",2,"up",427,1,"Students10"
6,0.639240682125092,0.499796271324158,65.0568542480469,138.821670532227,43.6901893615723,283.008,2172.992,1147.994,"Pictures_Onset",1124.992,"10","Salty",10,65,35,3,"no","up","Left",0,"FL","FF",2,"up",427,1,"Students10"
6,0.405346125364304,0.493538409471512,-45.2533226013184,140.396392822266,44.2634696960449,416.998,2521.997,1496.999,"Pictures_Onset",1473.997,"10","Healthy",10,65,35,3,"no","up","Left",0,"FL","FF",2,"up",427,1,"Students10"
8,0.376583278179169,0.495449960231781,-58.8109931945801,139.903686523438,44.0843353271484,314.996,1328.998,299.008,"Pictures_Onset",280.998,"10","Healthy",10,65,35,1,"no","down","Right",1,"FL","FF",2,"down",483,1,"Students10"
8,0.377074033021927,0.486037045717239,-58.6188888549805,142.294799804688,44.9544448852539,131.993,1679.002,649.012,"Pictures_Onset",631.002,"10","Healthy",10,65,35,1,"no","down","Right",1,"FL","FF",2,"down",483,1,"Students10"
8,0.394205152988434,0.488666653633118,-50.5069313049316,141.597442626953,44.7007713317871,200.998,1843.994,814.004,"Pictures_Onset",795.994,"10","Healthy",10,65,35,1,"no","down","Right",1,"FL","FF",2,"down",483,1,"Students10"
8,0.624277830123901,0.516499996185303,58.0051879882812,134.665557861328,42.1764831542969,283.008,2293.99,1264,"Pictures_Onset",1245.99,"10","Salty",10,65,35,1,"no","down","Right",1,"FL","FF",2,"down",483,1,"Students10"
8,0.629784286022186,0.505980432033539,60.564510345459,137.318634033203,43.1435279846191,266.995,2609.997,1580.007,"Pictures_Onset",1561.997,"10","Salty",10,65,35,1,"no","down","Right",1,"FL","FF",2,"down",483,1,"Students10"
9,0.389958322048187,0.472000002861023,-52.5833358764648,145.733337402344,46.2062492370605,114.995,1590.003,567.001,"Pictures_Onset",542.003,"10","Salty",10,65,35,3,"no","up","Left",1,"FF","FL",3,"up",417,1,"Students10"
9,0.386809557676315,0.474380970001221,-54.0928573608398,145.130950927734,45.985954284668,216,1738.995,715.993,"Pictures_Onset",690.995,"10","Salty",10,65,35,3,"no","up","Left",1,"FF","FL",3,"up",417,1,"Students10"
9,0.632523715496063,0.484261840581894,61.8918991088867,142.669998168945,45.0904731750488,216.999,2022.003,999.001,"Pictures_Onset",974.003,"10","Healthy",10,65,35,3,"no","up","Left",1,"FF","FL",3,"up",417,1,"Students10"
9,0.621784329414368,0.435196101665497,56.7596130371094,154.89762878418,49.5405883789062,266.01,2354.995,1331.993,"Pictures_Onset",1306.995,"10","Healthy",10,65,35,3,"no","up","Left",1,"FF","FL",3,"up",417,1,"Students10"
10,0.41709092259407,0.486575782299042,-39.7415199279785,142.104232788086,44.8842430114746,167.001,1545.997,515.994,"Pictures_Onset",497.997,"10","Healthy",10,65,35,4,"no","up","Left",0,"FL","FF",3,"up",470,1,"Students10"
10,0.378033339977264,0.513166666030884,-58.1256637573242,135.463653564453,42.4686660766602,151.001,2011.994,981.991,"Pictures_Onset",963.994,"10","Healthy",10,65,35,4,"no","up","Left",0,"FL","FF",3,"up",470,1,"Students10"
10,0.551510393619537,0.518260419368744,23.6387500762939,134.236968994141,42.0220794677734,516.006,2227.994,1197.991,"Pictures_Onset",1179.994,"10","Salty",10,65,35,4,"no","up","Left",0,"FL","FF",3,"up",470,1,"Students10"
10,0.55100005865097,0.508564174175262,23.4276924133301,136.630264282227,42.891788482666,200,2777.997,1747.994,"Pictures_Onset",1729.997,"10","Salty",10,65,35,4,"no","up","Left",0,"FL","FF",3,"up",470,1,"Students10"
11,0.618499994277954,0.49643748998642,55.2260360717773,139.638763427734,43.9866638183594,248.999,1362.995,334.003,"Pictures_Onset",314.995,"10","Healthy",10,65,35,1,"no","down","Right",0,"FF","FL",3,"down",477,1,"Students10"
11,0.627629578113556,0.517666697502136,59.5785102844238,134.379257202148,42.0722236633301,133.005,1644.992,616,"Pictures_Onset",596.992,"10","Healthy",10,65,35,1,"no","down","Right",0,"FF","FL",3,"down",477,1,"Students10"
11,0.389783322811127,0.500216603279114,-52.5783309936523,138.711822509766,43.6496658325195,314.995,1961.997,933.005,"Pictures_Onset",913.997,"10","Salty",10,65,35,1,"no","down","Right",0,"FF","FL",3,"down",477,1,"Students10"
11,0.646000027656555,0.478444457054138,68.2292633056641,144.111846923828,45.6146278381348,281.997,2393.997,1365.005,"Pictures_Onset",1345.997,"10","Healthy",10,65,35,1,"no","down","Right",0,"FF","FL",3,"down",477,1,"Students10"
11,0.617638945579529,0.455250024795532,54.7450065612793,149.923889160156,47.7299995422363,184,2725.99,1696.998,"Pictures_Onset",1677.99,"10","Healthy",10,65,35,1,"no","down","Right",0,"FF","FL",3,"down",477,1,"Students10"
