"trial_id","sx","sy","px","py","pz","duration","timestamp","trial_onset","label","label_onset","subject_nr.x","AOI_visited","subject_nr.y","fat_craving","sugar_craving","Block","practice","Arrow_Direction","Arrow_Position","Congruence","Left_Picture","Right_Picture","Pair_Number","response","response_time","accuracy","part_ID"
7,0.417527794837952,0.50430554151535,-39.4413871765137,136.493637084961,42.8413887023926,181.991,1588.006,566.003,"Pictures_Onset",542.003,"14","Salty",14,60,20,4,"no","down","Right",0,"FF","FL",2,"down",501,1,"Guest14"
17,0.567711114883423,0.490555554628372,31.807107925415,139.926010131836,44.0908889770508,232,2047.002,1016,"Pictures_Onset",1000.999,"14","Healthy",14,60,20,1,"no","up","Left",1,"FF","FL",5,"up",570,1,"Guest14"
18,0.578425288200378,0.492149382829666,36.8926467895508,139.556655883789,43.9580497741699,465.997,1315.008,232,"Pictures_Onset",269.005,"14","Salty",14,60,20,2,"no","up","Left",0,"FL","FF",5,"up",483,1,"Guest14"
22,0.567416727542877,0.482444494962692,31.6508350372314,141.99333190918,44.8430595397949,183.001,2143.002,1115.008,"Pictures_Onset",1096.999,"14","Salty",14,60,20,3,"no","down","Left",0,"FL","FF",6,"down",530,1,"Guest14"
24,0.57469230890274,0.497205138206482,35.0448722839355,138.289245605469,43.4964065551758,200,2430.003,1348.006,"Pictures_Onset",1384,"14","Salty",14,60,20,1,"no","up","Right",1,"FL","FF",6,"up",524,1,"Guest14"
28,0.608506679534912,0.488893359899521,51.1286659240723,140.361465454102,44.2486610412598,399.002,1280,249.997,"Pictures_Onset",233.997,"14","Salty",14,60,20,2,"no","up","Right",1,"FL","FF",7,"up",560,1,"Guest14"
28,0.55611115694046,0.494972199201584,26.2938899993896,138.843612670898,43.6972198486328,183.001,2295.002,1264.999,"Pictures_Onset",1248.999,"14","Salty",14,60,20,2,"no","up","Right",1,"FL","FF",7,"up",560,1,"Guest14"
33,0.556685209274292,0.491722226142883,26.5618515014648,139.641860961914,43.9881477355957,283.008,1823.002,799.002,"Pictures_Onset",776.999,"14","Healthy",14,60,20,1,"no","down","Left",1,"FF","FL",9,"down",1408,1,"Guest14"
34,0.546908378601074,0.496091693639755,21.9359169006348,138.564178466797,43.5955810546875,648.998,2152,1130.995,"Pictures_Onset",1105.997,"14","Salty",14,60,20,2,"no","down","Left",0,"FL","FF",9,"down",472,1,"Guest14"
39,0.593611061573029,0.485555559396744,44.0644493103027,141.18473815918,44.5499992370605,183.002,1296,266.995,"Pictures_Onset",249.997,"14","Healthy",14,60,20,4,"no","up","Right",0,"FF","FL",10,"up",686,1,"Guest14"
43,0.406805604696274,0.473944395780563,-44.5686149597168,144.134994506836,45.6238899230957,183.001,1501.005,464.999,"Pictures_Onset",455.002,"14","Sugary",14,60,20,1,"no","down","Right",0,"FS","FL",11,"down",523,1,"Guest14"
46,0.591666698455811,0.471916675567627,43.0808372497559,144.584579467773,45.7874984741211,116.006,1595.994,565.991,"Pictures_Onset",549.991,"14","Sugary",14,60,20,1,"no","up","Left",0,"FL","FS",12,"up",469,1,"Guest14"
47,0.415416687726974,0.47944438457489,-40.4149971008301,142.721939086914,45.1102752685547,183.002,1500.006,465.996,"Pictures_Onset",454.003,"14","Sugary",14,60,20,2,"no","down","Right",0,"FS","FL",12,"down",554,1,"Guest14"
48,0.59029632806778,0.479925960302353,42.5088882446289,142.61555480957,45.070743560791,133.005,1488.998,465.996,"Pictures_Onset",442.995,"14","Sugary",14,60,20,3,"no","down","Right",1,"FL","FS",12,"down",477,1,"Guest14"
51,0.59356415271759,0.487948715686798,44.1064033508301,140.620010375977,44.344612121582,200,1460.006,432.998,"Pictures_Onset",414.003,"14","Healthy",14,60,20,3,"no","down","Right",0,"FS","FL",13,"down",547,1,"Guest14"
56,0.585972189903259,0.486111164093018,40.5163917541504,141.041381835938,44.5,184,1614.003,582.003,"Pictures_Onset",568,"14","Sugary",14,60,20,1,"no","down","Right",1,"FL","FS",14,"down",486,1,"Guest14"
62,0.444980412721634,0.488078385591507,-26.3790187835693,140.563919067383,44.3245086669922,265.997,2000,965.005,"Pictures_Onset",953.997,"14","Healthy",14,60,20,1,"no","down","Left",0,"FL","FS",16,"down",466,1,"Guest14"
62,0.437533318996429,0.482033342123032,-29.9559993743896,142.082336425781,44.8776702880859,149.991,2316.006,1281.011,"Pictures_Onset",1270.003,"14","Healthy",14,60,20,1,"no","down","Left",0,"FL","FS",16,"down",466,1,"Guest14"
67,0.362291574478149,0.517000019550323,-65.5894393920898,133.313339233398,41.6850051879883,383.002,1642.995,616,"Pictures_Onset",596.992,"14","Sugary",14,60,20,3,"no","up","Right",0,"FS","FL",17,"up",470,1,"Guest14"
67,0.594291687011719,0.505333364009857,44.3616676330566,136.256240844727,42.754997253418,115.994,2392,1365.005,"Pictures_Onset",1345.997,"14","Healthy",14,60,20,3,"no","up","Right",0,"FS","FL",17,"up",470,1,"Guest14"
70,0.59550005197525,0.500351846218109,44.9420394897461,137.470001220703,43.1987075805664,282.995,1425.011,399.001,"Pictures_Onset",379.008,"14","Sugary",14,60,20,3,"no","down","Left",0,"FL","FS",18,"down",451,1,"Guest14"
77,0.614454627037048,0.479151517152786,53.8915176391602,142.825775146484,45.146671295166,166.003,1297.997,265.997,"Pictures_Onset",251.994,"14","Healthy",14,60,20,4,"no","down","Left",1,"FS","FL",20,"down",533,1,"Guest14"
77,0.61451518535614,0.471969693899155,53.948787689209,144.644546508789,45.8093910217285,166.003,1497.997,465.997,"Pictures_Onset",451.994,"14","Healthy",14,60,20,4,"no","down","Left",1,"FS","FL",20,"down",533,1,"Guest14"
77,0.556444406509399,0.476388841867447,26.4725017547607,143.485549926758,45.3880577087402,183.001,1713.997,681.997,"Pictures_Onset",667.994,"14","Healthy",14,60,20,4,"no","down","Left",1,"FS","FL",20,"down",533,1,"Guest14"
77,0.553814768791199,0.488592565059662,25.1911106109619,140.462951660156,44.2885208129883,133.005,1929.997,897.997,"Pictures_Onset",883.994,"14","Healthy",14,60,20,4,"no","down","Left",1,"FS","FL",20,"down",533,1,"Guest14"
