"trial_id","sx","sy","px","py","pz","duration","timestamp","trial_onset","label","label_onset","subject_nr.x","AOI_visited","subject_nr.y","fat_craving","sugar_craving","Block","practice","Arrow_Direction","Arrow_Position","Congruence","Left_Picture","Right_Picture","Pair_Number","response","response_time","accuracy","part_ID"
1,0.401700019836426,0.488099992275238,-47.0556716918945,142.06266784668,44.8699989318848,149.991,1302.003,183.001,"Pictures_Onset",168.013,"11","Salty",11,20,60,1,"no","up","Left",1,"FF","FL",1,"up",553,1,"Guest11"
2,0.571694493293762,0.490000009536743,34.1519508361816,141.614166259766,44.7077789306641,183.002,1653.99,632.998,"Pictures_Onset",520,"11","Salty",11,20,60,2,"no","up","Left",0,"FL","FF",1,"up",475,1,"Guest11"
3,0.583370447158813,0.504481494426727,39.7311134338379,137.937789916992,43.3681488037109,133.005,1554.995,531.993,"Pictures_Onset",421.005,"11","Healthy",11,20,60,3,"no","down","Right",0,"FF","FL",1,"down",444,1,"Guest11"
3,0.591923117637634,0.494205117225647,43.8529472351074,140.567169189453,44.3255081176758,416,2553.997,1530.995,"Pictures_Onset",1420.007,"11","Healthy",11,20,60,3,"no","down","Right",0,"FF","FL",1,"down",444,1,"Guest11"
4,0.405757546424866,0.485545456409454,-45.0975761413574,142.726379394531,45.111515045166,168,1483.008,399.002,"Pictures_Onset",349.018,"11","Healthy",11,20,60,4,"no","down","Right",1,"FL","FF",1,"down",420,1,"Guest11"
4,0.643939435482025,0.477212131023407,68.7233276367188,144.824844360352,45.8733367919922,167.001,1733.005,648.999,"Pictures_Onset",599.015,"11","Salty",11,20,60,4,"no","down","Right",1,"FL","FF",1,"down",420,1,"Guest11"
4,0.655722320079803,0.477416604757309,74.3177719116211,144.804992675781,45.8669471740723,184,2149.005,1064.999,"Pictures_Onset",1015.015,"11","Salty",11,20,60,4,"no","down","Right",1,"FL","FF",1,"down",420,1,"Guest11"
4,0.444166660308838,0.486166656017303,-26.8766670227051,142.551681518555,45.0470809936523,116.006,2416,1331.994,"Pictures_Onset",1282.01,"11","Healthy",11,20,60,4,"no","down","Right",1,"FL","FF",1,"down",420,1,"Guest11"
4,0.590444445610046,0.474111139774323,43.1162948608398,145.575180053711,46.1466636657715,132.006,2599.002,1514.996,"Pictures_Onset",1465.012,"11","Salty",11,20,60,4,"no","down","Right",1,"FL","FF",1,"down",420,1,"Guest11"
6,0.598999977111816,0.499615341424942,47.235897064209,139.180511474609,43.8205184936523,199.987,1257.011,233.011,"Pictures_Onset",123.021,"11","Salty",11,20,60,3,"no","up","Left",0,"FL","FF",2,"up",486,1,"Guest11"
6,0.401533335447311,0.510933339595795,-47.1577796936035,136.317779541016,42.7786674499512,232,1524.006,500.006,"Pictures_Onset",390.016,"11","Healthy",11,20,60,3,"no","up","Left",0,"FL","FF",2,"up",486,1,"Guest11"
6,0.364289820194244,0.501623213291168,-64.9030532836914,138.669692993164,43.6347808837891,366.004,1872.998,848.998,"Pictures_Onset",739.008,"11","Healthy",11,20,60,3,"no","up","Left",0,"FL","FF",2,"up",486,1,"Guest11"
6,0.578166663646698,0.497547596693039,37.2419052124023,139.6923828125,44.007381439209,217.012,2304.998,1280.998,"Pictures_Onset",1171.008,"11","Salty",11,20,60,3,"no","up","Left",0,"FL","FF",2,"up",486,1,"Guest11"
7,0.386547654867172,0.497809559106827,-54.300235748291,139.651412963867,43.9916725158691,215.987,1280,250.01,"Pictures_Onset",146.01,"11","Salty",11,20,60,4,"no","down","Right",0,"FF","FL",2,"down",461,1,"Guest11"
7,0.623769223690033,0.499333322048187,59.0353775024414,139.238464355469,43.8420562744141,415.002,1728.998,699.008,"Pictures_Onset",595.008,"11","Healthy",11,20,60,4,"no","down","Right",0,"FF","FL",2,"down",461,1,"Guest11"
9,0.396111041307449,0.494377732276917,-49.7904434204102,140.488876342773,44.2979965209961,232.999,1248.998,216,"Pictures_Onset",115.008,"11","Salty",11,20,60,3,"no","up","Left",1,"FF","FL",3,"up",532,1,"Guest11"
9,0.564422070980072,0.486744523048401,30.703670501709,142.41520690918,44.998664855957,482.995,1664,631.002,"Pictures_Onset",530.01,"11","Healthy",11,20,60,3,"no","up","Left",1,"FF","FL",3,"up",532,1,"Guest11"
10,0.381242454051971,0.497999966144562,-56.8769683837891,139.575302124023,43.9640922546387,348.992,2097.997,1064.999,"Pictures_Onset",964.007,"11","Healthy",11,20,60,4,"no","up","Left",0,"FL","FF",3,"up",433,1,"Guest11"
12,0.371388882398605,0.496037006378174,-61.5714797973633,140.074996948242,44.146671295166,282.995,1862.003,832,"Pictures_Onset",728.013,"11","Healthy",11,20,60,2,"no","down","Right",1,"FL","FF",3,"down",456,1,"Guest11"
14,0.598238110542297,0.491428524255753,46.8879318237305,141.244125366211,44.571907043457,334.003,1968,930.995,"Pictures_Onset",834.01,"11","Salty",11,20,60,1,"no","up","Left",0,"FL","FF",4,"down",446,0,"Guest11"
15,0.585777759552002,0.496481478214264,40.9374084472656,139.964462280273,44.1055564880371,132.992,1601.997,566.003,"Pictures_Onset",468.007,"11","Healthy",11,20,60,2,"no","down","Right",0,"FF","FL",4,"down",460,1,"Guest11"
