"trial_id","sx","sy","px","py","pz","duration","timestamp","trial_onset","label","label_onset","subject_nr.x","AOI_visited","subject_nr.y","fat_craving","sugar_craving","Block","practice","Arrow_Direction","Arrow_Position","Congruence","Left_Picture","Right_Picture","Pair_Number","response","response_time","accuracy","part_ID"
1,0.407181829214096,0.474090933799744,-43.3157539367676,144.392730712891,45.7181816101074,165.991,1310.003,283.008,"Pictures_Onset",209.997,"08","Salty",8,50,55,1,"no","up","Left",1,"FF","FL",1,"up",595,1,"Students08"
1,0.615507185459137,0.481333345174789,56.0340538024902,142.546966552734,45.0471038818359,367.001,1559.002,532.007,"Pictures_Onset",458.996,"08","Healthy",8,50,55,1,"no","up","Left",1,"FF","FL",1,"up",595,1,"Students08"
1,0.651000022888184,0.467777788639069,72.8962936401367,145.917419433594,46.2737045288086,131.994,1976,949.005,"Pictures_Onset",875.994,"08","Healthy",8,50,55,1,"no","up","Left",1,"FF","FL",1,"up",595,1,"Students08"
1,0.603677809238434,0.471666693687439,50.3768882751465,144.981887817383,45.9315605163574,481.997,2325.005,1298.01,"Pictures_Onset",1224.999,"08","Healthy",8,50,55,1,"no","up","Left",1,"FF","FL",1,"up",595,1,"Students08"
1,0.601296305656433,0.481259226799011,49.2737007141113,142.541854858398,45.043701171875,133.005,2840.998,1814.003,"Pictures_Onset",1740.992,"08","Healthy",8,50,55,1,"no","up","Left",1,"FF","FL",1,"up",595,1,"Students08"
2,0.401133358478546,0.462500005960464,-46.1853332519531,147.275009155273,46.7663345336914,149.005,1384.998,350.003,"Pictures_Onset",284.992,"08","Healthy",8,50,55,2,"no","up","Left",0,"FL","FF",1,"up",491,1,"Students08"
2,0.618388891220093,0.483981490135193,57.4687042236328,141.861129760742,44.7966728210449,282.996,1600.998,566.003,"Pictures_Onset",500.992,"08","Salty",8,50,55,2,"no","up","Left",0,"FL","FF",1,"up",491,1,"Students08"
2,0.621833324432373,0.500999987125397,59.0283279418945,137.648330688477,43.2616653442383,217.011,1916.992,881.997,"Pictures_Onset",816.986,"08","Salty",8,50,55,2,"no","up","Left",0,"FL","FF",1,"up",491,1,"Students08"
2,0.37098240852356,0.471228033304214,-60.5706977844238,145.062637329102,45.9626312255859,299.008,2266.995,1232,"Pictures_Onset",1166.989,"08","Healthy",8,50,55,2,"no","up","Left",0,"FL","FF",1,"up",491,1,"Students08"
2,0.358666658401489,0.464727282524109,-66.4575729370117,146.716369628906,46.5650024414062,350.003,2599.002,1564.007,"Pictures_Onset",1498.996,"08","Healthy",8,50,55,2,"no","up","Left",0,"FL","FF",1,"up",491,1,"Students08"
3,0.395627439022064,0.469058752059937,-48.8535308837891,145.650772094727,46.1758766174316,265.997,1256,233.997,"Pictures_Onset",155.994,"08","Salty",8,50,55,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Students08"
3,0.62769228219986,0.483128279447556,61.7999954223633,142.087432861328,44.8787231445312,198.989,1588.006,566.003,"Pictures_Onset",488,"08","Healthy",8,50,55,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Students08"
3,0.637479186058044,0.470791697502136,66.4795761108398,145.199584960938,46.011661529541,250.995,1887.002,864.999,"Pictures_Onset",786.996,"08","Healthy",8,50,55,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Students08"
3,0.384022235870361,0.473800003528595,-54.3839988708496,144.46044921875,45.7428855895996,232,2237.005,1215.002,"Pictures_Onset",1136.999,"08","Salty",8,50,55,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Students08"
3,0.386000037193298,0.474000036716461,-53.2816696166992,144.398330688477,45.7200012207031,183.002,2504,1481.997,"Pictures_Onset",1403.994,"08","Salty",8,50,55,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Students08"
3,0.388874977827072,0.454750031232834,-52.011043548584,149.218109130859,47.4752044677734,248.999,2736.998,1714.995,"Pictures_Onset",1636.992,"08","Salty",8,50,55,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Students08"
4,0.375512778759003,0.505461573600769,-58.4164085388184,136.470245361328,42.834358215332,199.001,1249.997,200,"Pictures_Onset",149.991,"08","Healthy",8,50,55,4,"no","down","Right",1,"FL","FF",1,"down",512,1,"Students08"
4,0.604133307933807,0.489666640758514,50.6080017089844,140.425003051758,44.2750015258789,149.005,1514.995,464.998,"Pictures_Onset",414.989,"08","Salty",8,50,55,4,"no","down","Right",1,"FL","FF",1,"down",512,1,"Students08"
4,0.408235311508179,0.477215707302094,-42.8058776855469,143.610580444336,45.4329452514648,267.008,2163.994,1113.997,"Pictures_Onset",1063.988,"08","Healthy",8,50,55,4,"no","down","Right",1,"FL","FF",1,"down",512,1,"Students08"
4,0.625999927520752,0.50687712430954,61.0228004455566,136.118072509766,42.7059669494629,299.994,2512.998,1463.001,"Pictures_Onset",1412.992,"08","Salty",8,50,55,4,"no","down","Right",1,"FL","FF",1,"down",512,1,"Students08"
5,0.395800024271011,0.485099971294403,-48.753662109375,141.599334716797,44.7029991149902,150.003,1255.002,232,"Pictures_Onset",154.996,"08","Salty",8,50,55,2,"no","up","Left",1,"FF","FL",2,"up",531,1,"Students08"
5,0.626869559288025,0.48828974366188,61.4240608215332,140.801605224609,44.4088439941406,365.005,1472,448.998,"Pictures_Onset",371.994,"08","Healthy",8,50,55,2,"no","up","Left",1,"FF","FL",2,"up",531,1,"Students08"
5,0.63679164648056,0.470180422067642,66.1747207641602,145.363204956055,46.0708312988281,382.003,1871.002,848,"Pictures_Onset",770.996,"08","Healthy",8,50,55,2,"no","up","Left",1,"FF","FL",2,"up",531,1,"Students08"
