"trial_id","sx","sy","px","py","pz","duration","timestamp","trial_onset","label","label_onset","subject_nr.x","AOI_visited","subject_nr.y","fat_craving","sugar_craving","Block","practice","Arrow_Direction","Arrow_Position","Congruence","Left_Picture","Right_Picture","Pair_Number","response","response_time","accuracy","part_ID"
1,0.611481487751007,0.48345685005188,54.006160736084,142.669372558594,45.0903739929199,432,1615.002,582.004,"Pictures_Onset",575.002,"12","Healthy",12,20,20,1,"no","up","Left",1,"FF","FL",1,"up",491,1,"Guest12"
2,0.331666678190231,0.50406938791275,-79.8447189331055,137.447357177734,43.1901397705078,383.002,1234.995,199.987,"Pictures_Onset",194.995,"12","Healthy",12,20,20,2,"no","up","Left",0,"FL","FF",1,"up",497,1,"Guest12"
2,0.592426657676697,0.488853365182877,44.9013328552246,141.283996582031,44.5862655639648,399.001,1701.005,665.997,"Pictures_Onset",661.005,"12","Salty",12,20,20,2,"no","up","Left",0,"FL","FF",1,"up",497,1,"Guest12"
2,0.323906600475311,0.512506663799286,-83.5494689941406,135.309066772461,42.4117317199707,400,2183.002,1147.994,"Pictures_Onset",1143.002,"12","Healthy",12,20,20,2,"no","up","Left",0,"FL","FF",1,"up",497,1,"Guest12"
2,0.327148139476776,0.445222228765488,-82.0418472290039,152.304809570312,48.5974044799805,132.992,2716.006,1680.998,"Pictures_Onset",1676.006,"12","Healthy",12,20,20,2,"no","up","Left",0,"FL","FF",1,"up",497,1,"Guest12"
3,0.393083304166794,0.45787501335144,-50.4083366394043,149.133743286133,47.4433326721191,115.994,1208.998,184,"Pictures_Onset",168.998,"12","Salty",12,20,20,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Guest12"
3,0.389361053705215,0.452638894319534,-52.2252807617188,150.440002441406,47.9186134338379,182.989,1358.003,333.005,"Pictures_Onset",318.003,"12","Salty",12,20,20,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Guest12"
3,0.618861079216003,0.443416714668274,57.5177764892578,152.776382446289,48.7691612243652,183.002,1624,599.002,"Pictures_Onset",584,"12","Healthy",12,20,20,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Guest12"
3,0.65958970785141,0.429461508989334,77.0310287475586,156.322570800781,50.0610275268555,199.002,1906.995,881.997,"Pictures_Onset",866.995,"12","Healthy",12,20,20,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Guest12"
3,0.626711130142212,0.426066607236862,61.2828903198242,157.136672973633,50.3568878173828,232.998,2155.994,1130.996,"Pictures_Onset",1115.994,"12","Healthy",12,20,20,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Guest12"
3,0.617716670036316,0.378699988126755,57.0081672668457,169.127838134766,54.7201652526855,148.992,2440,1415.002,"Pictures_Onset",1400,"12","Healthy",12,20,20,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Guest12"
3,0.679250001907349,0.414333313703537,86.3758316040039,160.122772216797,51.4419441223145,182.988,2639.002,1614.004,"Pictures_Onset",1599.002,"12","Healthy",12,20,20,3,"no","down","Right",0,"FF","FL",1,"down",545,1,"Guest12"
4,0.338555574417114,0.481074005365372,-76.5225982666016,143.252960205078,45.3040733337402,134.003,1346.995,315.993,"Pictures_Onset",306.995,"12","Healthy",12,20,20,4,"no","down","Right",1,"FL","FF",1,"down",428,1,"Guest12"
